InputAddresses,OutputAddresses,TransactionHash,ExpectedValue 
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,133684.387489
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,14715.7939051
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,296131.463065
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,186550.104992
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,6826.8479068
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,341998.872639
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,152891.365248
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,3822.2841312
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,160596.031284
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,7262.33984929
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,36885.0418661
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,35260.5711104
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1FYjQupJiikN8zqunJrHAsU39vnQP5U7UY,292987959,22360.3621675
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,3JFQTregACeKyEuhNHjEAKczppvRsXDG3z,292987959,7549.01115913
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1QJGC1mri3YHBSfh7xZrVtJxJTDVhLeock,292987959,7377.76518548
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,17vKSGaK3vocYmdweTGetm8QCx6SWGY9RB,292987959,3688.88259274
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1BKNTxoRH5PcM6maX938b6YfjUjqFftGsC,292987959,28571.5738807
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,19HCnWLKTZaxgc7MDQFoeQ8Vfe6YPqsRhR,292987959,175920.627139
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1DJqogfVYT7nJYGePYkDsMtNRMR3GSMVFg,292987959,42522.9109596
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1NL1Acs5ynGN3v529LfrNMkR1sHXfSTdYE,292987959,88390.3205341
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,138g3oDUnJ7KMdtWwo9Mnv3NCReDAS4fSx,292987959,76260.2445094
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,16vcfXEvcAvBTaxPrdHvkV9iqZNwaYFRMs,292987959,8886.81060505
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,16eUzK7HqXw4VKki4PHB3bu3BWqroKTnkx,292987959,38127.2842088
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1HQtRR712yJXL9FeTThFLLMchbzTr3SGhe,292987959,363116.992464
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1GvH1432sn6ySmgvGLUfZj2rFJq6w2VBoZ,292987959,19015.8635527
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,3DKjCY6QifEhWE6AeyxGwixpQywE21odZZ,292987959,3401.83287677
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,12pcDCWysiZkEgNkobQkkc8qxFwZmzxtV9,292987959,1546.1425982
3G8vQnb5AAp4zmMgwUouMQyNe7TgRmRqUY,1K3YbQCgRVRX9ts6mfxFfrY6qqMt4TW78z,292987959,582707.215802
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,18jwknJsijHV5knibdCb1TSnTUxfhsjikw,292987959,6830.94316322
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1GHPAoAtxh8AiJmiyYE5hyV2V3ps5fBbBa,292987959,52706.0079767
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1H7VG5usSf7r5tfYbvQt7toCR89JoDGb7n,292987959,23957.276353
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1G7M9eKKFwGxC2Y6CGU88Q81LNUHgfF4XG,292987959,2975.64242338
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1GSnE1QL9c1rvRTyJ8HBajAZKnAQvpdGis,292987959,1564792.62625
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,231146.411158
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,25444.2797129
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,512024.823573
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,322553.651028
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,11803.931804
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,591331.669431
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,264356.152861
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,6608.90382153
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,277677.872299
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,12556.9172609
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,63775.9218778
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,60967.1377536
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1FYjQupJiikN8zqunJrHAsU39vnQP5U7UY,292987959,38662.0873559
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,3JFQTregACeKyEuhNHjEAKczppvRsXDG3z,292987959,13052.5850475
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1QJGC1mri3YHBSfh7xZrVtJxJTDVhLeock,292987959,12756.4929385
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,17vKSGaK3vocYmdweTGetm8QCx6SWGY9RB,292987959,6378.24646925
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1BKNTxoRH5PcM6maX938b6YfjUjqFftGsC,292987959,49401.5560659
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,19HCnWLKTZaxgc7MDQFoeQ8Vfe6YPqsRhR,292987959,304174.798386
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1DJqogfVYT7nJYGePYkDsMtNRMR3GSMVFg,292987959,73524.0550145
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1NL1Acs5ynGN3v529LfrNMkR1sHXfSTdYE,292987959,152830.900873
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,138g3oDUnJ7KMdtWwo9Mnv3NCReDAS4fSx,292987959,131857.445462
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,16vcfXEvcAvBTaxPrdHvkV9iqZNwaYFRMs,292987959,15365.7013851
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,16eUzK7HqXw4VKki4PHB3bu3BWqroKTnkx,292987959,65923.8156198
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1HQtRR712yJXL9FeTThFLLMchbzTr3SGhe,292987959,627845.863045
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1GvH1432sn6ySmgvGLUfZj2rFJq6w2VBoZ,292987959,32879.2965121
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,3DKjCY6QifEhWE6AeyxGwixpQywE21odZZ,292987959,5881.92440116
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,12pcDCWysiZkEgNkobQkkc8qxFwZmzxtV9,292987959,2673.35116259
1H78vhioF1ZSVD8x6TjocTp5i4Mf7oxrEq,1K3YbQCgRVRX9ts6mfxFfrY6qqMt4TW78z,292987959,1007527.38759
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,18jwknJsijHV5knibdCb1TSnTUxfhsjikw,292987959,1732.58245667
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1GHPAoAtxh8AiJmiyYE5hyV2V3ps5fBbBa,292987959,13368.213232
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1H7VG5usSf7r5tfYbvQt7toCR89JoDGb7n,292987959,6076.46055998
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1G7M9eKKFwGxC2Y6CGU88Q81LNUHgfF4XG,292987959,754.734117511
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1GSnE1QL9c1rvRTyJ8HBajAZKnAQvpdGis,292987959,396889.885888
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,58627.3677477
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,6453.62018094
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,129868.629485
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,81811.6596422
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,2993.91821519
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,149983.80927
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,67050.5992825
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,1676.26498206
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,70429.485161
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,3184.90346592
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,16175.9570769
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,15463.5444595
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1FYjQupJiikN8zqunJrHAsU39vnQP5U7UY,292987959,9806.15014507
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,3JFQTregACeKyEuhNHjEAKczppvRsXDG3z,292987959,3310.62333957
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1QJGC1mri3YHBSfh7xZrVtJxJTDVhLeock,292987959,3235.52331585
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,17vKSGaK3vocYmdweTGetm8QCx6SWGY9RB,292987959,1617.76165792
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1BKNTxoRH5PcM6maX938b6YfjUjqFftGsC,292987959,12530.0807409
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,19HCnWLKTZaxgc7MDQFoeQ8Vfe6YPqsRhR,292987959,77150.0957994
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1DJqogfVYT7nJYGePYkDsMtNRMR3GSMVFg,292987959,18648.4479255
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1NL1Acs5ynGN3v529LfrNMkR1sHXfSTdYE,292987959,38763.6277102
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,138g3oDUnJ7KMdtWwo9Mnv3NCReDAS4fSx,292987959,33443.9756457
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,16vcfXEvcAvBTaxPrdHvkV9iqZNwaYFRMs,292987959,3897.3160833
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,16eUzK7HqXw4VKki4PHB3bu3BWqroKTnkx,292987959,16720.7431961
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1HQtRR712yJXL9FeTThFLLMchbzTr3SGhe,292987959,159245.173296
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1GvH1432sn6ySmgvGLUfZj2rFJq6w2VBoZ,292987959,8339.41828576
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,3DKjCY6QifEhWE6AeyxGwixpQywE21odZZ,292987959,1491.87583404
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,12pcDCWysiZkEgNkobQkkc8qxFwZmzxtV9,292987959,678.061757232
3ANnaz4rnBq8x3QMtWmsP6bipsCSU2Eatc,1K3YbQCgRVRX9ts6mfxFfrY6qqMt4TW78z,292987959,255546.596515
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,18jwknJsijHV5knibdCb1TSnTUxfhsjikw,292987959,15639.1576225
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1GHPAoAtxh8AiJmiyYE5hyV2V3ps5fBbBa,292987959,120668.192767
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1H7VG5usSf7r5tfYbvQt7toCR89JoDGb7n,292987959,54849.1785306
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1G7M9eKKFwGxC2Y6CGU88Q81LNUHgfF4XG,292987959,6812.60841667
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1GSnE1QL9c1rvRTyJ8HBajAZKnAQvpdGis,292987959,3582527.03086
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,529200.005271
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,58253.6103014
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,1172259.33977
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,738473.043855
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,27024.6063592
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,1353829.03421
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,605232.31482
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,15130.8078705
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,635731.832253
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,28748.534954
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,146012.29595
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,139581.702605
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1FYjQupJiikN8zqunJrHAsU39vnQP5U7UY,292987959,88515.2260424
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,3JFQTregACeKyEuhNHjEAKczppvRsXDG3z,292987959,29883.3455442
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1QJGC1mri3YHBSfh7xZrVtJxJTDVhLeock,292987959,29205.45509
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,17vKSGaK3vocYmdweTGetm8QCx6SWGY9RB,292987959,14602.727545
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1BKNTxoRH5PcM6maX938b6YfjUjqFftGsC,292987959,113102.788832
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,19HCnWLKTZaxgc7MDQFoeQ8Vfe6YPqsRhR,292987959,696395.43224
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1DJqogfVYT7nJYGePYkDsMtNRMR3GSMVFg,292987959,168330.237559
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1NL1Acs5ynGN3v529LfrNMkR1sHXfSTdYE,292987959,349899.932005
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,138g3oDUnJ7KMdtWwo9Mnv3NCReDAS4fSx,292987959,301882.086266
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,16vcfXEvcAvBTaxPrdHvkV9iqZNwaYFRMs,292987959,35179.1282989
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,16eUzK7HqXw4VKki4PHB3bu3BWqroKTnkx,292987959,150929.808508
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1HQtRR712yJXL9FeTThFLLMchbzTr3SGhe,292987959,1437426.7477
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1GvH1432sn6ySmgvGLUfZj2rFJq6w2VBoZ,292987959,75275.7691557
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,3DKjCY6QifEhWE6AeyxGwixpQywE21odZZ,292987959,13466.4190047
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,12pcDCWysiZkEgNkobQkkc8qxFwZmzxtV9,292987959,6120.52526468
33UdrfpWvRG9Pso8ugC9i5Gi1SLc1vCEkh,1K3YbQCgRVRX9ts6mfxFfrY6qqMt4TW78z,292987959,2306691.65986
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,18jwknJsijHV5knibdCb1TSnTUxfhsjikw,292987959,2686.7305731
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1GHPAoAtxh8AiJmiyYE5hyV2V3ps5fBbBa,292987959,20730.2036678
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1H7VG5usSf7r5tfYbvQt7toCR89JoDGb7n,292987959,9422.81984901
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1G7M9eKKFwGxC2Y6CGU88Q81LNUHgfF4XG,292987959,1170.37271172
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1GSnE1QL9c1rvRTyJ8HBajAZKnAQvpdGis,292987959,615460.572434
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,90913.9653018
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,10007.6845293
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,201388.404911
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,126866.046895
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,4642.69482307
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,232581.187859
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,103975.943161
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,2599.39857904
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,109215.610663
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,4938.85730017
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,25084.1962877
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,23979.4518916
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1FYjQupJiikN8zqunJrHAsU39vnQP5U7UY,292987959,15206.4816874
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,3JFQTregACeKyEuhNHjEAKczppvRsXDG3z,292987959,5133.8121936
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1QJGC1mri3YHBSfh7xZrVtJxJTDVhLeock,292987959,5017.35393846
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,17vKSGaK3vocYmdweTGetm8QCx6SWGY9RB,292987959,2508.67696923
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1BKNTxoRH5PcM6maX938b6YfjUjqFftGsC,292987959,19430.5043783
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,19HCnWLKTZaxgc7MDQFoeQ8Vfe6YPqsRhR,292987959,119637.3196
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1DJqogfVYT7nJYGePYkDsMtNRMR3GSMVFg,292987959,28918.3091918
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1NL1Acs5ynGN3v529LfrNMkR1sHXfSTdYE,292987959,60111.0921402
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,138g3oDUnJ7KMdtWwo9Mnv3NCReDAS4fSx,292987959,51861.8617587
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,16vcfXEvcAvBTaxPrdHvkV9iqZNwaYFRMs,292987959,6043.60169626
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,16eUzK7HqXw4VKki4PHB3bu3BWqroKTnkx,292987959,25929.0008259
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1HQtRR712yJXL9FeTThFLLMchbzTr3SGhe,292987959,246942.865009
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1GvH1432sn6ySmgvGLUfZj2rFJq6w2VBoZ,292987959,12932.0079307
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,3DKjCY6QifEhWE6AeyxGwixpQywE21odZZ,292987959,2313.46473534
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,12pcDCWysiZkEgNkobQkkc8qxFwZmzxtV9,292987959,1051.47622071
3Qqyh9zMaTDsZsNx7j6Nd7uJH2Tsa4DwB2,1K3YbQCgRVRX9ts6mfxFfrY6qqMt4TW78z,292987959,396278.313374
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,18jwknJsijHV5knibdCb1TSnTUxfhsjikw,292987959,623.595689713
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1GHPAoAtxh8AiJmiyYE5hyV2V3ps5fBbBa,292987959,4811.5228909
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1H7VG5usSf7r5tfYbvQt7toCR89JoDGb7n,292987959,2187.0558595
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1G7M9eKKFwGxC2Y6CGU88Q81LNUHgfF4XG,292987959,271.645912579
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1GSnE1QL9c1rvRTyJ8HBajAZKnAQvpdGis,292987959,142849.664198
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1Fk24in2SDbfyatHSorsbTxmciEFGXwLyX,292987959,21101.3182582
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1HqekRhPgFdQggDK2RwZN73b2ts7rNHYh2,292987959,2322.80415423
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,12gPL3hpxJmxJ343UDVWBw597EK4wRDo9C,292987959,46742.6628178
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,3M6FyjRWEWAcrrnYdcpciKkBEKn6ZGsAR8,292987959,29445.8703105
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,3Nxd9Gtm5RLZxquBgUtok1ebJjg2w9PFvS,292987959,1077.57901343
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1GokQFvf1FeGvm8rDRqiBXeeuPynTmkW9i,292987959,53982.57187
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1DAt1qpZKEJ4akQc7AaN6F1fEG5dmVTPc7,292987959,24133.0301738
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1DZQUZsEU1ndSVAK9UfSsqLBVaUCYtTBRs,292987959,603.325754344
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1BvKkaKYi68E38WjuNhe2xkuQughZJRvQX,292987959,25349.1677733
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,3CyJ9tBbnXhyUeMJh7EpfCWuB2uNzNvCwP,292987959,1146.31893325
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1MLXWKPEfaKBLDhwq156D78PC81veaj217,292987959,5822.09352942
3CwsqD7ykEJMZCVxQ6ALJTSRLKDpbBcJWF,1LmrMBZHTuQy7KiU2FxVRn5ooZ2sEFwAuM,292987959,5565.68008383
