InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability 
275537987,292754867,1144313,0.43476458656
285572934,292754867,1487716,0.56523541344
189016920,292762296,4429,0.0552885515623
190276582,292762296,75678,0.944711448438
292612026,292765671,417275,0.934109229946
287468394,292765671,29434,0.0658907700539
292705401,292753947,162766,0.8882812969
291898702,292753947,20471,0.1117187031
291951699,292964715,473116,0.491711036258
289965659,292964715,489067,0.508288963742
292336353,292758438,269330,0.964241473876
289981210,292758438,9988,0.0357585261243
292721377,292765761,4100000,0.399179365114
292680588,292765761,6171072,0.600820634886
291293883,292788499,70956,0.00531840737399
292782543,292788499,13270632,0.994681592626
180668961,292788394,149885,0.479460161478
222649455,292788394,162727,0.520539838522
290507898,292764022,11750,0.455285182889
289268459,292764022,14058,0.544714817111
292417221,292756919,48235,0.369869106134
292364125,292756919,82176,0.630130893866
292730433,292757189,168870,0.686011650864
292487722,292757189,77292,0.313988349136
292769378,292774840,10100000,0.998367027397
202369110,292774840,16520,0.00163297260323
292522244,292789047,379008,0.416546321391
291765910,292789047,530874,0.583453678609
289642517,292789075,15609,0.0302729393785
292788638,292789075,500000,0.969727060622
292140857,292758102,100811,0.419502228362
292543791,292758102,139500,0.580497771638
291084721,292774979,2917800,0.653358702168
290875201,292774979,1548047,0.346641297832
291964842,292976436,9452465,0.0382068343579
292830559,292976436,237950000,0.961793165642
292719497,292787905,25734582,0.081423971104
292780166,292787905,290322000,0.918576028896
292828985,292979272,5423000,0.997534032594
292668547,292979272,13406,0.00246596740567
292706964,292764225,186910,0.33125505097
292693252,292764225,377338,0.66874494903
292872776,292976785,240602,0.50133458909
292190152,292976785,239321,0.49866541091
292696385,292755047,504021,0.978772778822
283802685,292755047,10931,0.0212272211779
197318920,292767459,70620,0.022998612658
197319003,292767459,3000000,0.977001387342
273741761,292774760,178115,0.499287992869
273740300,292774760,178623,0.500712007131
292734000,292767139,3700000,0.355769230769
292729482,292767139,6700000,0.644230769231
189889627,292766314,77570,0.0753875309782
192540509,292766314,951380,0.924612469022
292764803,292765852,3000000,0.993691384629
290695470,292765852,19046,0.00630861537055
292651677,292976521,1182588,0.154847823087
291416631,292976521,6454510,0.845152176913
292109289,292757782,445511,0.00469881344232
292757009,292757782,94368000,0.995301186558
290165411,292760361,30202,0.501661019201
292118759,292760361,30002,0.498338980799
292760673,292766393,300939,0.933129718919
280154051,292766393,21566,0.0668702810809
292553390,292766144,131000000,0.987955986938
286531279,292766144,1597000,0.0120440130621
292720456,292758094,22118070,0.50362117461
289360883,292758094,21800000,0.49637882539
281629584,292760767,308729,0.517736728688
285757071,292760767,287576,0.482263271312
216560050,292757318,85310,0.0276503819713
220274173,292757318,3000000,0.972349618029
229433788,292758861,172880,0.69549824999
213283302,292758861,75690,0.30450175001
206487838,292974375,3686100,0.499424173859
263018415,292974375,3694600,0.500575826141
286087585,292789093,13023,0.0518130386002
292787570,292789093,238323,0.9481869614
291099086,292757058,33895,0.00985607713882
292745287,292757058,3405100,0.990143922861
284751001,292764964,538104,0.0571593430453
292543222,292764964,8876000,0.942840656955
273199608,292759500,6483,0.415923526015
275374026,292759500,9104,0.584076473985
292402370,292759539,8000000,0.96864519713
284630246,292759539,258958,0.0313548028698
292667803,292764591,1754654,0.613969421443
288737829,292764591,1103231,0.386030578557
292706184,292767095,100000,0.5
292705056,292767095,100000,0.5
292550659,292754588,908127,0.983519684971
259820303,292754588,15217,0.0164803150289
218633792,292773877,18388,0.0213962234293
292532176,292773877,841016,0.978603776571
292058515,292788490,38418,0.943861631821
287414597,292788490,2285,0.0561383681792
292733450,292756382,481854,0.382529156839
290981179,292756382,777799,0.617470843161
291037576,292758511,67617003,0.217126882439
290698078,292758511,243800000,0.782873117561
251598920,292775107,1172880,0.546603534412
241353138,292775107,972880,0.453396465588
292758284,292762798,19705972,0.966172917251
292707303,292762798,689934,0.0338270827489
292973544,292976373,7994764,0.444282792483
292553108,292976373,10000000,0.555717207517
257009676,292755578,5045339,0.487745268875
282517069,292755578,5298870,0.512254731125
292602793,292976402,907000,0.498721579193
292634693,292976402,911650,0.501278420807
292383786,292775096,7149242,0.432102594812
292731612,292775096,9396000,0.567897405188
291007789,292757251,466089,0.495883674711
290570062,292757251,473827,0.504116325289
292319677,292765236,7597810,0.679116311543
289726606,292765236,3589979,0.320883688457
284073338,292765675,10211,0.149653383359
287602131,292765675,58020,0.850346616641
292759621,292761651,200701,0.340239811081
287880574,292761651,389180,0.659760188919
292651843,292767840,168130,0.419157645956
292766371,292767840,232984,0.580842354044
290931347,292980341,247264,0.491379241818
285951462,292980341,255940,0.508620758182
292756714,292759758,108510,0.554870908524
292078397,292759758,87049,0.445129091476
292415292,292788384,966753,0.457851724226
292786717,292788384,1144745,0.542148275774
292973962,292976419,427934,0.912019197981
292088051,292976419,41282,0.0879808020187
289519752,292773905,290809,0.509477958928
286782770,292773905,279989,0.490522041072
279555192,292761406,11337980,0.511209245103
291065533,292761406,10840766,0.488790754897
291451188,292758212,3712616,0.974883838178
239867431,292758212,95649,0.0251161618217
292762937,292764892,185555,0.500159033079
292764093,292764892,185437,0.499840966921
290694699,292788313,1796427,0.860194618262
289478767,292788313,291969,0.139805381738
292727690,292774157,53433,0.921798985612
292595795,292774157,4533,0.0782010143877
287152082,292788430,171626,0.255538052428
292787811,292788430,500000,0.744461947572
292517877,292767367,2598344,0.948591192705
290065829,292767367,140817,0.0514088072954
292684066,292763561,21796,0.0107805139589
292763044,292763561,2000000,0.989219486041
292738432,292756948,180000,0.645462043246
283969845,292756948,98870,0.354537956754
292193625,292759467,3000000,0.862735106101
291862085,292759467,477313,0.137264893899
292719649,292764326,331203,0.657362713264
292490337,292764326,172633,0.342637286736
292755110,292757370,2172537,0.967135320516
292717967,292757370,73826,0.0328646794841
292769680,292789084,282105,0.499853820598
292768599,292789084,282270,0.500146179402
292694076,292757203,204902,0.0645380550329
292734367,292757203,2970000,0.935461944967
285798296,292788565,115181,0.454867130824
285591013,292788565,138038,0.545132869176
292756546,292788260,247299,0.536554408529
291933922,292788260,213603,0.463445591471
287371881,292766004,60208,0.551698860096
284067914,292766004,48924,0.448301139904
217414392,292757937,63882,0.5
217387829,292757937,63882,0.5
292759621,292765488,892383,0.809828293892
287173390,292765488,209558,0.190171706108
289395413,292761780,6512,0.00718357837513
292703846,292761780,900000,0.992816421625
292976361,292976545,4600000,0.912150036783
292944950,292976545,443030,0.0878499632166
288530218,292753549,163838,0.338286700653
290490075,292753549,320479,0.661713299347
267936624,292762154,129142,0.540038053819
262329047,292762154,109993,0.459961946181
286693025,292755352,6000000,0.230769230769
287145107,292755352,20000000,0.769230769231
289328891,292761328,201933,0.712205324267
291806383,292761328,81599,0.287794675733
292528095,292758420,100000,0.5
292522655,292758420,100000,0.5
292238086,292753710,83671,0.0117737049748
289487751,292753710,104275,0.0146729821114
278365669,292753710,44264,0.00622857712951
291609875,292753710,634035,0.0892177819517
288671001,292753710,110190,0.0155053071096
275184409,292753710,44339,0.00623913070092
281744539,292753710,107987,0.0151953135389
290488095,292753710,98371,0.0138422049703
292243361,292753710,401619,0.0565135305932
276494370,292753710,88814,0.0124973985446
270801956,292753710,43225,0.00608237498697
292545703,292753710,85208,0.0119899828315
290212905,292753710,97587,0.0137318849706
287668907,292753710,49009,0.00689626641379
291889326,292753710,502086,0.0706506727057
290486193,292753710,570550,0.0802845355422
289213369,292753710,110073,0.0154888435382
275831873,292753710,87376,0.0122950514022
290992455,292753710,485465,0.0683118605679
275184715,292753710,44339,0.00623913070092
291224525,292753710,1138806,0.160246272514
291593810,292753710,116796,0.0164348656791
291892703,292753710,86567,0.0121812135453
267587553,292753710,44125,0.00620901784384
288965986,292753710,109150,0.0153589642528
281289573,292753710,42935,0.0060415678442
287287014,292753710,110142,0.0154985528239
292237031,292753710,117139,0.016483130679
290994280,292753710,83701,0.0117779264033
288114409,292753710,111306,0.0156623442522
292543271,292753710,494204,0.0695415627081
289823726,292753710,98636,0.013879494256
291221106,292753710,83736,0.0117828514033
282141939,292753710,111039,0.0156247735379
291604905,292753710,83426,0.0117392299748
291219960,292753710,117230,0.0164959356789
278366715,292753710,44264,0.00622857712951
287819133,292753710,108757,0.0153036635386
287518718,292753710,109416,0.0153963942527
281444351,292753710,102741,0.0144571263976
248969474,292767685,24842,0.109255634964
242826406,292767685,22875,0.100604727872
234659720,292767685,15471,0.0680417811985
248395563,292767685,15367,0.0675843870258
285990860,292767685,21380,0.094029686641
283633998,292767685,36749,0.161622869709
238845969,292767685,24520,0.107839472237
231744726,292767685,28390,0.124859813084
240666456,292767685,14224,0.0625574491479
276367998,292767685,23557,0.10360417812
292702852,292753581,279995,0.0737962302104
291360903,292753581,260617,0.0686889127618
291360964,292753581,361300,0.0952251932178
291361036,292753581,286703,0.0755642086109
292702737,292753581,352847,0.0929972979555
292702931,292753581,254520,0.0670819711536
292647604,292753581,268450,0.0707533991678
289935637,292753581,288702,0.0760910703913
292647606,292753581,244025,0.0643158809161
292641689,292753581,338297,0.089162461085
292734719,292753581,270954,0.0714133600972
292734717,292753581,341453,0.0899942648763
292647605,292753581,246301,0.0649157495564
292761657,292761734,109588536,1.0
292761734,292761958,109473256,1.0
292761958,292762099,107910785,1.0
292762099,292762183,107795577,1.0
292762183,292762243,107717943,1.0
292762243,292762349,101479169,1.0
292762349,292762599,101345195,1.0
292762599,292762698,101168769,1.0
292762698,292762795,101079876,1.0
292519438,292760469,21402,0.0718171049673
291742754,292760469,36016,0.120856221498
287182020,292760469,44669,0.149892452191
291601466,292760469,139726,0.468868180949
288072774,292760469,56194,0.188566040395
292669114,292757624,139396,0.129051012718
243119375,292757624,203840,0.188712433876
243161596,292757624,200481,0.185602715148
292493725,292757624,168101,0.155625730215
292152391,292757624,368344,0.341008108043
269275936,292774615,1565872,0.033878184212
271555746,292774615,63148,0.00136622889777
266509163,292774615,31205,0.000675131005813
292530486,292774615,44536209,0.963556339601
267133939,292774615,24225,0.000524116283154
285614095,292757830,50740,0.203338209069
284910775,292757830,49596,0.198753681848
286043803,292757830,49491,0.198332899192
284667621,292757830,49101,0.196769992185
285844119,292757830,50607,0.202805217705
286060024,292788364,800075,0.177970199904
287326755,292788364,837156,0.186218567848
290748419,292788364,926325,0.206053489268
282857259,292788364,966000,0.21487887149
283062267,292788364,966000,0.21487887149
190715424,292760365,10936,0.0523797435615
254126027,292760365,13074,0.0626200409037
290968170,292760365,120912,0.579127610964
222981931,292760365,11900,0.0569969777233
277121930,292760365,14726,0.0705325625171
